x,y,Edad<5,Edad5-14,Edad15-64,Edad>64,Personas
39.093235990017945,54.759375630802964,7.0,21.0,0.0,2.0,30.0
2.878126869928769,-30.862482732071328,12.0,1.0,117.0,0.0,130.0
-54.37065794857069,72.23339856925242,0.0,5.0,143.0,51.0,199.0
-21.225250246525793,-35.64409330385818,7.0,27.0,122.0,12.0,168.0
4.7836206958079135,1.4616481760949704,8.0,0.0,0.0,23.0,31.0
41.55422265976067,70.15991356621086,0.0,0.0,22.0,11.0,33.0
-8.602578876010385,-53.51581545756955,20.0,15.0,4.0,13.0,52.0
23.731593285906,-28.41610276307993,5.0,7.0,0.0,0.0,12.0
33.92634721753724,-108.00024257128831,7.0,0.0,121.0,13.0,141.0
-56.8871672020562,47.41556386055321,0.0,0.0,0.0,12.0,12.0
5.046998655451509,-46.170121869083346,15.0,6.0,152.0,34.0,207.0
17.62215193966714,-40.53526228826719,0.0,-0.0,25.0,0.0,25.0
-9.803957469124656,-5.532444039897306,15.0,15.0,314.0,9.0,353.0
0.46514030320580335,-54.56893708376761,9.0,16.0,72.0,13.0,110.0
-82.13770098284927,101.82312521190686,-0.0,12.0,20.0,48.0,80.0
32.700078217527775,-56.76372121792341,10.0,9.0,83.0,23.0,125.0
10.123483454213753,56.462253219853466,6.0,0.0,11.0,0.0,17.0
7.306425603896566,27.860871455173726,0.0,26.0,152.0,59.0,237.0
1.0901329349411537,67.67838756480054,8.0,16.0,-0.0,71.0,95.0
-32.15951147000323,-0.29047747536905816,0.0,0.0,0.0,60.0,60.0
6.053787743902208,13.165184021839266,0.0,19.0,165.0,0.0,184.0
-133.84600298987394,61.83431732980357,-0.0,-0.0,14.0,0.0,14.0
-1.9822735447797188,41.276110125750364,0.0,27.0,170.0,29.0,226.0
-0.8590541106074832,4.810703866232459,0.0,8.0,23.0,43.0,74.0
66.16626948221862,-4.381020101855671,13.0,34.0,38.0,13.0,98.0
-69.2698645565392,26.683672579767915,22.0,9.0,159.0,37.0,227.0
-14.051227594412335,-2.692386584460208,15.0,0.0,0.0,41.0,56.0
-78.43962406351136,32.220263296020306,0.0,0.0,0.0,18.0,18.0
-15.825715636587177,-58.43732000983805,0.0,0.0,0.0,0.0,0.0
31.870407133755712,55.20940285029664,2.0,29.0,217.0,4.0,252.0
-70.42492203456014,77.45572264753089,0.0,10.0,112.0,0.0,122.0
67.88660389779783,-5.399314577312975,-0.0,36.0,140.0,21.0,197.0
18.584234954007503,-17.170958954560053,0.0,18.0,0.0,11.0,29.0
19.499260480490403,37.18925601096148,0.0,0.0,0.0,0.0,0.0
-6.034369208165322,-33.028410322080724,0.0,24.0,0.0,0.0,24.0
39.999778453848364,-8.615130958781197,0.0,0.0,0.0,0.0,0.0
14.791438912347173,-1.4029978972646395,24.0,0.0,255.0,0.0,279.0
7.0005902221737735,-39.95207638047182,17.0,6.0,17.0,37.0,77.0
76.88525687225253,0.2835703859968931,9.0,26.0,0.0,16.0,51.0
63.092701307354716,-2.5328745407005795,0.0,9.0,77.0,24.0,110.0
-19.639189520907323,57.99885362632446,16.0,30.0,0.0,0.0,46.0
-94.46182652936808,45.34562670346363,14.0,9.0,20.0,0.0,43.0
0.2594429653303544,-37.37104951113032,1.0,0.0,1.0,18.0,20.0
-8.691513360288722,-32.621231384044535,5.0,11.0,0.0,0.0,16.0
-17.612707038887475,-23.044116488018414,11.0,0.0,256.0,-0.0,267.0
11.687752006673577,60.0422359629662,6.0,0.0,12.0,1.0,19.0
-88.21496091703854,-3.2156912387216003,18.0,6.0,0.0,8.0,32.0
47.23312836724956,-37.35488393812229,8.0,18.0,172.0,7.0,205.0
22.882676442230075,35.038965203622084,29.0,8.0,42.0,17.0,96.0
-14.13266377579379,-101.23416241927963,0.0,0.0,29.0,27.0,56.0
-22.604797688950235,71.32351945155173,0.0,6.0,0.0,0.0,6.0
-11.4363976514631,-70.15197599759216,5.0,8.0,147.0,4.0,164.0
-43.62985136133721,54.27932343559267,23.0,0.0,65.0,0.0,88.0
31.309907564040845,-14.425812311618348,0.0,33.0,17.0,0.0,50.0
18.072058239507648,84.6432779521599,0.0,5.0,52.0,12.0,69.0
56.13621533083041,-92.57290514777105,0.0,26.0,0.0,42.0,68.0
13.84872001680422,-1.3587747783331316,0.0,13.0,0.0,49.0,62.0
50.1662435657608,-56.88758169713765,1.0,29.0,13.0,10.0,53.0
20.46702636447201,54.321008042347344,16.0,6.0,68.0,0.0,90.0
38.70560874674473,63.27158954588389,18.0,6.0,47.0,0.0,71.0
39.40559929084043,-27.282820448398343,12.0,18.0,88.0,17.0,135.0
73.60868326160082,34.16631919141476,0.0,0.0,274.0,9.0,283.0
-84.18049281106812,88.53965693263291,0.0,7.0,135.0,36.0,178.0
27.34122804876297,-121.70549277420386,0.0,10.0,42.0,0.0,52.0
-104.59052892527284,84.43969383483196,0.0,8.0,157.0,21.0,186.0
22.637813452529656,-66.82045140565197,0.0,0.0,35.0,34.0,69.0
-53.64656519557458,-18.7108152089382,19.0,42.0,70.0,7.0,138.0
27.48517092296546,-44.55372619068464,0.0,16.0,0.0,2.0,18.0
62.91311906527931,-26.075870343444237,9.0,0.0,5.0,0.0,14.0
-1.8174182234209,-65.9141835504217,28.0,0.0,46.0,38.0,112.0
26.78510507585827,-17.040998303772966,16.0,14.0,50.0,16.0,96.0
-17.99263116711657,-25.380248597139726,0.0,13.0,98.0,31.0,142.0
7.483133290185839,19.04083955064683,21.0,26.0,72.0,62.0,181.0
11.304806328175623,49.556102465031685,2.0,29.0,148.0,5.0,184.0
-6.000574812557889,-101.43047024274976,0.0,0.0,129.0,21.0,150.0
33.153256222365734,32.71715944280719,13.0,11.0,4.0,16.0,44.0
71.89662508838246,-47.41120793909918,23.0,33.0,0.0,0.0,56.0
-11.615669368881042,-24.27075870036676,10.0,16.0,55.0,16.0,97.0
7.4027869293945,23.191411382450635,12.0,0.0,0.0,30.0,42.0
62.092727570653395,28.777944751497863,10.0,28.0,184.0,18.0,240.0
-14.650505222897737,12.557945910345087,0.0,-0.0,292.0,29.0,321.0
13.374735847955133,-36.51973231514397,23.0,12.0,268.0,0.0,303.0
-15.957391197867157,2.1144306503591754,0.0,6.0,133.0,6.0,145.0
-4.686467833068395,79.51876201790763,0.0,-0.0,177.0,0.0,177.0
7.122720207645136,-16.89800969916049,14.0,0.0,0.0,26.0,40.0
-48.12765599873384,49.12253583605701,7.0,16.0,110.0,7.0,140.0
32.146282970954665,-58.84768451827944,13.0,13.0,10.0,40.0,76.0
80.13992591682454,11.493953583636516,0.0,10.0,117.0,3.0,130.0
4.726657005524238,6.6392049451555195,0.0,0.0,212.0,14.0,226.0
61.587995642812544,59.424956623270006,0.0,39.0,27.0,26.0,92.0
-90.31359142274253,12.212790096385651,10.0,0.0,0.0,11.0,21.0
10.195161907619136,-91.49347927854889,2.0,0.0,90.0,0.0,92.0
21.57179173998714,-38.17001184440472,26.0,-0.0,119.0,23.0,168.0
7.559926955238311,30.198512246504762,11.0,10.0,0.0,29.0,50.0
12.725043612197728,34.19846391219419,0.0,14.0,80.0,0.0,94.0
82.21014409274238,71.46140404323702,33.0,18.0,273.0,52.0,376.0
11.268728359054018,-22.561397987693056,22.0,2.0,21.0,3.0,48.0
48.305608556076265,37.889798616904116,0.0,0.0,249.0,6.0,255.0
36.43932578623313,31.050197507028425,12.0,3.0,0.0,0.0,15.0
-1.9298912190884032,-82.11457470004015,27.0,11.0,0.0,0.0,38.0
-21.87036118973894,-35.58350811252412,19.0,0.0,0.0,20.0,39.0
10.052158504932882,19.30997996012633,-0.0,9.0,138.0,22.0,169.0
11.900056459594394,25.159833003772896,4.0,14.0,0.0,0.0,18.0
-121.48650253300457,130.47511456334357,5.0,0.0,171.0,25.0,201.0
59.54583650351254,62.58648223271196,0.0,36.0,137.0,10.0,183.0
62.142966707599165,-8.701827671867525,0.0,6.0,145.0,19.0,170.0
16.663306159309517,67.96124239214812,20.0,8.0,0.0,22.0,50.0
-8.377579507963095,-24.04376517860067,7.0,0.0,0.0,0.0,7.0
-44.155131217170265,-23.65604874208673,7.0,6.0,186.0,0.0,199.0
-20.494352311918295,-36.71897170491474,0.0,-0.0,146.0,22.0,168.0
15.857018184242152,-51.4992087720283,26.0,0.0,2.0,6.0,34.0
3.8927734032453682,-115.492830081843,9.0,1.0,59.0,9.0,78.0
-11.614449741755985,5.905796879841939,14.0,42.0,79.0,28.0,163.0
-83.28974537837567,31.457815213119822,0.0,0.0,81.0,10.0,91.0
37.03741450991052,-7.975885533441569,11.0,11.0,39.0,47.0,108.0
-0.837858136121725,-93.14864320716484,8.0,0.0,93.0,6.0,107.0
28.200680332948007,-95.46868827012574,17.0,0.0,34.0,23.0,74.0
15.73482312878365,148.04650742041846,10.0,16.0,60.0,0.0,86.0
57.88775333528476,-86.06410934138023,10.0,0.0,0.0,28.0,38.0
6.337386461180959,-57.4679127674489,0.0,6.0,101.0,0.0,107.0
36.460233442025356,-2.0526179829507947,22.0,0.0,342.0,1.0,365.0
53.533812753145206,100.67119057823133,4.0,31.0,30.0,0.0,65.0
24.280802835413912,-38.60745804508493,5.0,4.0,245.0,56.0,310.0
-2.803361928988056,-96.9036316247017,6.0,23.0,257.0,36.0,322.0
20.665294731775568,46.82515728092794,8.0,0.0,0.0,0.0,8.0
47.90372878443719,38.3325037260532,0.0,16.0,50.0,0.0,66.0
-0.9141128828828585,-0.6055644534435176,3.0,16.0,125.0,4.0,148.0
22.18308303967094,-46.54496950029156,11.0,0.0,74.0,4.0,89.0
-73.83906802588152,59.07525665793598,19.0,5.0,37.0,64.0,125.0
32.77627995989038,26.138598462987222,12.0,13.0,0.0,47.0,72.0
-2.8107496130085066,-82.05006175255423,0.0,17.0,0.0,16.0,33.0
-0.4073389928266971,70.27785562344133,-0.0,6.0,132.0,0.0,138.0
27.673972593074282,-48.82581615883045,0.0,0.0,88.0,1.0,89.0
-19.961508266398457,-9.279011079708773,6.0,2.0,70.0,2.0,80.0
-42.55749282427426,-28.49171753186095,0.0,0.0,6.0,32.0,38.0
-83.05614277397697,28.373538954460294,0.0,0.0,186.0,25.0,211.0
0.6857539642096311,67.64394443001088,10.0,0.0,101.0,2.0,113.0
30.573308854520064,86.12152413042263,7.0,17.0,0.0,30.0,54.0
-9.037498867681496,7.824849659958579,0.0,0.0,139.0,2.0,141.0
-57.24715000678524,-18.521080455412633,0.0,19.0,0.0,0.0,19.0
30.782180073463376,55.541202445453955,1.0,0.0,78.0,15.0,94.0
60.32390337883595,-41.22731497697884,1.0,10.0,64.0,24.0,99.0
-95.04586759227645,59.359559712691656,0.0,20.0,191.0,0.0,211.0
52.10908982064601,23.579036218378803,4.0,0.0,257.0,0.0,261.0
-92.35262071483665,91.79503466307645,0.0,6.0,134.0,8.0,148.0
-42.87809362897883,74.08170374912831,6.0,29.0,36.0,0.0,71.0
-10.607981003414821,-37.476951268703,5.0,0.0,116.0,29.0,150.0
-115.63097354721333,46.80742946912303,31.0,0.0,103.0,0.0,134.0
6.978193091665822,-75.09427285193082,0.0,26.0,144.0,0.0,170.0
-69.44865598594984,100.13033732557912,2.0,0.0,0.0,19.0,21.0
-14.174957540700184,-20.892234504200555,0.0,0.0,124.0,44.0,168.0
-24.615178628498803,-7.748057609002227,10.0,9.0,76.0,14.0,109.0
64.16220749893394,-14.263504618778875,0.0,2.0,19.0,10.0,31.0
-1.2745735224340533,-3.402206951984838,0.0,0.0,108.0,39.0,147.0
-115.0035797379475,19.88997836385425,0.0,33.0,269.0,0.0,302.0
