x,y,Edad<5,Edad5-14,Edad15-64,Edad>64,Personas
-74.96498228726296,9.600655140369106,4,8,33,8,53
-75.15576608460123,9.116792244997425,0,5,32,18,55
-74.88421685405882,8.397282223766384,4,4,38,17,63
-71.87399158709859,10.290948580073401,8,18,78,24,128
-75.75543729036895,8.472582453539676,5,11,65,12,93
-72.18527296719788,9.888092923098432,0,6,26,0,40
-71.27746798270256,9.360628219771595,0,0,45,20,69
-70.53940965003798,8.847528811153994,0,0,30,12,49
-70.85828684496721,8.11317382965526,0,0,38,12,55
-71.03419104378258,6.740955134196611,0,0,17,0,24
-71.35677732770021,7.608897729732229,0,0,43,16,65
-76.39344687433913,6.993554658771443,14,15,59,20,108
-73.89945928133953,5.796063102455847,13,26,178,30,247
-74.11326451922056,5.452745290543941,0,0,31,16,57
-76.48492015847151,6.092148790213084,20,22,151,24,217
-77.97214018553869,5.723048691229325,7,14,65,12,98
-79.4460763005537,6.672282707163446,14,31,170,35,250
-77.4894134398873,6.589177304486866,0,5,14,0,24
-78.01276119885756,6.776605044471682,7,7,30,12,56
-78.7745561984651,7.552409658192125,12,16,60,11,99
-79.70805807780913,7.757781137818292,12,6,54,10,82
-80.17722100494393,7.831168633049554,0,8,44,0,58
-79.72904108004279,8.526117199715081,5,15,42,10,72
-81.2748169265227,8.067838168864762,10,19,88,14,131
-81.6433913726739,8.321873866194768,23,28,142,23,216
-82.19626849637633,8.057182684909648,14,28,134,15,191
-80.64784612225425,10.131079868312368,0,26,99,0,144
-80.93418479384505,10.253728815191456,0,0,12,0,16
-81.4128694001567,9.588485863629467,0,0,26,9,41
-80.45226493336715,9.696916731226407,7,8,44,7,66
-80.58039443852833,9.202306259032408,4,6,33,8,51
-79.75434532008386,9.110564343900522,5,13,54,15,87
-77.91163526269814,8.166879483276487,34,45,173,31,283
-77.99082036029722,7.205709704035694,8,8,70,10,96
-80.71531452054307,7.9796649880838775,8,8,70,10,96
-76.61935417663446,4.01014115954233,13,15,73,17,118
-76.27102961551955,4.142065667369525,4,13,46,0,63
-76.19840467162898,3.838508230391604,0,0,26,0,34
-76.21184080639513,3.404536917112602,0,0,55,14,77
-76.33564099305777,2.433807926793732,7,10,66,4,87
-77.62709456267444,2.643700008867165,8,8,42,5,63
-77.78768305875874,3.057398569658922,8,11,40,5,64
-81.07646454263276,6.393579176013817,15,33,130,16,194
-81.44283474203073,6.724527903860703,15,33,130,16,194
-77.913406239813,3.8530239750968263,11,11,63,12,97
-78.97361319668413,4.103697466201116,0,0,41,9,57
-79.31180277356712,2.550114242751009,11,27,164,64,266
-79.5009008922535,3.109918452575405,0,0,22,8,34
-80.62320018462547,4.337702061165684,25,35,188,31,279
-81.47724143754017,4.72569702917435,5,9,46,12,72
-81.8650246459279,4.808001556438222,6,4,56,12,78
-81.87928877811639,4.345432433510184,9,7,45,16,77
-81.50885899588698,5.6210427415066615,29,53,186,30,298
-80.4004233162978,5.514057195085079,0,9,37,0,53
-76.73985566872071,5.127603271212851,18,30,190,45,283
-80.75599932773882,5.9526113726608445,0,0,23,0,35
-79.43089518379158,5.891515215584199,4,8,25,5,42
-79.94351276033827,5.524181590001579,4,5,30,5,44
-80.11580520957831,6.1004202878831775,4,7,20,7,38
-78.8383997889343,5.504952699411153,0,0,27,0,32
-78.3804684906535,4.838470440300812,0,0,24,4,33
-74.07239606571439,4.660826852766582,6,4,77,24,111
-74.04493061599857,1.5614794681817001,7,8,78,22,115
-73.15246933765705,1.0244393256036295,0,0,48,12,67
-73.40042131917514,0.058333864377287686,0,8,31,10,49
-74.48270768635498,0.6317791667240771,26,40,182,32,280
-75.3088428002236,0.8343494386075684,17,37,207,71,332
-74.70180175874872,-0.24629496126780467,4,13,75,18,110
-73.54334749037564,-0.8944637026199371,9,12,113,33,167
-73.99294830221187,-1.4222778832255878,12,17,153,40,222
-73.204235475819,3.9545734450974557,0,0,43,12,64
-75.72928049049908,-0.3334247983748344,24,24,229,73,350
-72.46222945682624,3.4798706223129354,4,6,76,23,109
-72.36478202172054,1.5033333520967238,10,6,62,23,101
-72.9484282348718,2.1786570618300716,8,15,75,27,125
-73.65673667048178,2.9016221380486216,13,14,110,32,169
-74.34386653448234,3.5832966492147684,8,9,74,20,111
-75.0487783883373,4.235128910808005,5,13,50,11,79
-75.37557409187642,2.7333963552921685,6,16,72,34,128
-72.7603333742948,-0.007134664755125724,5,17,105,32,159
-74.71627068632965,2.383934075555821,5,17,105,32,159
-77.06586422778344,13.435951369751622,0,0,17,0,21
-78.06762771410372,13.559230414936607,5,7,83,33,128
-79.60452116592532,12.977890214469667,21,38,182,24,265
-78.2940052876288,12.23126282762806,16,22,163,48,249
-77.33783551267682,12.69483250007209,0,6,32,12,50
-76.78531838702615,12.768374671601265,0,0,0,0,23
-75.90491301313892,12.202433140633085,0,0,41,13,64
-75.1175416108976,11.495056922258174,5,5,58,17,85
-76.6535631607766,10.577409756534284,10,7,40,11,68
-76.74467237096526,11.047129982256239,8,7,55,11,81
-76.9939692442976,11.626440100743645,0,0,0,6,10
-77.58647738388862,11.821446771293946,0,0,35,6,45
-76.64169625736363,13.878009297358476,13,22,116,16,167
-77.69305505982203,10.81439148977209,0,0,31,7,46
-76.94811379983707,10.166873973769224,8,23,76,11,118
-75.95341601453205,9.803012776109062,0,0,30,0,38
-76.12901417216548,9.325289627776591,0,0,21,4,31
-76.806182757842,9.511782403506322,0,0,14,6,26
-77.2980108980656,9.846878465036312,0,0,34,12,59
-77.01865945564921,8.942184574104694,26,23,138,20,207
-77.90503143976983,9.024220231467186,0,0,21,0,27
-78.22664310324652,10.020478067763761,14,23,117,10,164
-75.46185607737938,13.76178853013693,11,5,60,9,85
-74.8690910148113,13.415272377997264,0,0,42,12,63
-75.6744160157925,10.585203072895757,6,12,59,29,106
-79.27433943990546,10.794099899873393,34,43,169,29,275
-78.9567265853251,11.321141043102106,0,8,30,0,49
-76.63409442837174,12.349927530220823,18,10,74,5,107
-74.0762549580776,12.94047517180537,6,7,54,19,86
-74.56406467496983,12.25623360163427,10,14,76,7,107
-75.43442293579139,12.796822553318627,7,10,68,14,99
-76.96006961164167,13.167760564279154,13,19,109,41,182
-76.27231358165633,13.066261596236393,13,19,109,41,182
-79.10001038697617,12.88617200638858,13,19,109,41,182
-49.630674838480594,-10.180969518459634,0,0,20,0,28
-50.022035992231075,-12.920218419768817,5,5,54,17,81
-49.54414900242593,-12.91506349586346,5,4,51,13,73
-48.72401565721075,-12.80365671534828,7,15,189,57,268
-48.136217993050074,-11.972998499162376,12,23,124,17,176
-48.97135145318322,-10.552624909582303,13,13,169,45,240
-48.944354279233934,-11.785498954432805,0,0,14,0,16
-49.44229031958528,-11.45786581317637,0,0,0,0,0
-49.93324912755379,-11.788327468406099,6,4,64,11,85
-49.654194654444254,-11.884330762612052,0,0,6,0,11
-49.52171984098188,-11.993995630146596,0,0,17,0,24
-49.33990575627417,-12.222414511125715,0,0,9,0,18
-49.24711971229166,-11.594051425934083,0,0,15,0,24
-47.8064753644399,-11.338056419206337,0,0,15,0,24
-47.23245016166919,-11.526969847462382,9,14,100,13,136
-45.52427835957436,-11.967843934643378,7,19,118,25,169
-45.34971637416901,-12.985528522902856,0,0,0,0,0
-45.16085577897837,-11.899125474400499,0,0,25,0,28
-44.784526888341766,-12.360583550389052,0,0,25,0,34
-43.706027113151045,-12.265642645167544,14,9,96,19,138
-47.64399490345393,-11.830907960446483,0,0,34,6,46
-47.99288662606994,-12.712586859483748,7,11,75,13,106
-47.37710630575197,-12.329969295935468,0,0,23,7,33
-46.65410776154387,-12.146785849190552,5,12,143,36,196
-46.0275592244758,-12.656668929272335,0,0,12,8,23
-45.79298110159196,-12.493799188569414,0,0,34,10,53
-45.85097397020911,-13.129900380428317,0,0,19,0,26
-46.3334621674037,-12.817647369534036,0,0,19,0,26
-43.985619126174065,-16.713014065713978,4,11,63,14,92
-43.73617089924499,-15.146007236650949,0,0,17,4,26
-44.08056861591624,-14.848680595875791,5,9,55,6,75
-44.730295170097165,-14.597915191814122,0,0,12,5,22
-44.88311797980248,-15.014773573931912,0,0,42,11,56
-44.38870010659312,-15.433937724780755,6,0,38,0,51
-43.97435243291299,-15.58343271890884,0,0,13,5,20
-43.96804156674505,-13.253550907094846,0,0,54,20,82
-43.849922125180406,-13.982234733796634,5,9,37,7,58
-44.51213573844394,-13.652258398756839,0,0,54,18,80
-44.85481828990369,-13.807180044284017,0,0,21,0,28
-44.49686542713639,-14.355743504858335,0,0,23,0,34
-43.48835962400102,-14.215097811724572,0,0,35,0,44
-43.3606958146517,-14.760769703576294,5,10,72,22,109
-42.844579352090385,-14.311145605619563,8,7,45,12,72
-44.60615457918968,-12.888018511957327,8,7,45,12,72
-47.58557382082761,-13.04197496939484,0,0,16,0,21
-45.94505283919326,-14.43726087761909,0,0,41,7,54
-45.11945195095298,-14.259086249083861,0,0,0,0,12
-45.25335468162706,-14.654115022986346,0,9,32,0,51
-45.5829455369867,-14.645436238587472,0,4,22,0,31
-45.84373219618072,-14.681779354371654,0,0,10,0,17
-46.05627995789191,-15.270550761786511,9,5,65,27,106
-46.69893123826257,-15.197988361917176,7,7,45,15,74
-47.25724575019325,-13.088756033228794,0,0,0,0,27
-46.12386171466992,-13.54630361248694,5,6,43,11,65
-45.297251365797294,-13.286237128437506,5,8,58,8,79
-45.19347465747286,-13.856317383639821,0,0,17,8,30
-45.7208872707422,-13.90892478191786,0,0,38,10,53
-46.44960838510488,-14.222481796804681,0,0,27,14,41
-46.399030598055155,-13.157871434714549,0,0,45,7,56
-46.79644501598279,-13.329961316597421,0,0,45,7,56
-50.573252702962336,-12.961738048954391,0,0,34,15,60
-51.00646605716817,-16.370938504052265,0,12,65,0,92
-50.393560894340894,-16.181732080812626,0,9,25,0,40
-50.17360888202784,-16.860735489914372,7,15,76,29,127
-50.63598417782057,-13.798419828277217,4,9,72,16,101
-49.95484133286713,-13.96041360909092,0,0,45,13,65
-49.33169355609092,-14.20091904965183,5,5,59,13,82
-48.8507950637625,-15.010577453579623,12,8,80,26,126
-49.48515399888214,-15.43112259927009,0,0,50,19,82
-49.89521206574547,-15.137401928580866,5,5,42,6,58
-50.28204109356216,-14.780372829266053,0,0,28,0,40
-50.78182269864895,-14.63578784210534,0,0,45,10,63
-48.04218293945215,-14.364645252546532,6,10,61,24,101
-48.88436823775063,-17.121941597051812,0,0,17,0,25
-47.82439762044731,-16.796189667237403,0,0,53,25,84
-47.21577145834374,-16.798981628126526,12,19,146,17,194
-47.48523575568752,-18.762761798507164,4,18,91,19,132
-48.01983211872139,-18.43404782875461,5,4,56,31,96
-48.36594819534245,-19.878273353883465,0,0,29,5,40
-50.17893883968999,-17.75957681974691,0,0,18,5,29
-47.35587398839309,-13.841127950446303,5,7,51,8,71
-47.538160741178444,-14.702485991753006,0,16,64,0,91
-47.001280165985634,-14.429594837007869,10,11,89,14,124
-47.338539265049754,-15.688980940672389,0,0,16,0,30
-48.56319502159486,-17.557650784418712,19,21,150,48,238
-47.74125602517102,-15.545769606747411,0,0,36,11,53
-48.2762233603326,-15.653116279457121,0,0,30,15,51
-48.92237206683632,-15.982407162100658,0,0,66,16,94
-45.64195289038033,-15.41348000812475,0,0,9,0,12
-45.9880177051965,-17.108250559332934,0,5,17,0,28
-45.471353314343524,-17.09006120262097,0,0,29,10,43
-45.84010102764866,-17.760963255421377,0,0,46,9,66
-46.20888972734617,-17.55970518715563,0,5,24,0,36
-46.46126199866466,-17.16539229111697,0,0,23,0,37
-46.89132796706916,-16.8791686712231,0,4,25,7,36
-44.77817296275151,-15.820019690861603,0,0,26,8,39
-45.163722236798975,-17.635045588157976,4,10,51,11,76
-46.15770418089335,-16.46621462809666,0,0,28,9,44
-45.807493493129705,-16.740708013093453,0,0,28,12,47
-46.75716189126344,-16.692597899429057,4,8,102,26,140
-46.186999253553765,-16.038306711337125,4,8,102,26,140
-45.61898842683679,-21.238367776640647,0,0,22,12,37
-46.46637602113613,-21.629078817629686,0,0,21,0,29
-47.39360262897972,-22.229578176792497,14,28,119,21,182
-46.871360533173636,-24.22598208622655,15,23,184,29,251
-46.01132082292846,-24.734635215812574,10,11,45,6,72
-45.38318983847554,-24.143941137551938,8,13,79,14,114
-43.92557133054923,-24.86326183240708,0,10,44,0,63
-42.89273555663902,-24.457498832206433,17,26,132,36,211
-42.22148864525405,-29.29072813698039,5,10,43,7,65
-41.395496352776846,-29.46908670784555,6,6,59,15,86
-40.709500565889165,-30.22405022496516,5,5,23,14,47
-40.469185636924585,-32.06528226572319,5,4,39,10,58
-40.58696466420507,-33.07103681405168,0,0,8,4,12
-43.190662885189305,-35.91549210926719,26,36,171,24,257
-45.34825877053639,-33.99931896858403,0,4,14,0,20
-46.250805500357906,-30.855317292999185,20,37,138,26,221
-47.85570411447332,-26.619710080384383,6,8,52,10,76
-46.581414251312,-18.018080266197938,0,0,16,9,29
-46.16279045745231,-18.277853583544925,0,7,27,0,41
-46.869615578011704,-18.48596244018824,6,10,31,7,54
-46.72766972557131,-19.925642915414798,11,24,124,25,184
-46.27151666649751,-21.3240163977993,0,0,28,0,36
-44.828875154812934,-19.714000800928773,13,23,139,28,203
-47.05384163267038,-18.238468606995507,0,0,6,4,10
-46.924122921766845,-17.813150619478957,0,0,6,4,10
-48.57616135074602,-19.59332440238099,0,0,21,0,29
-48.07666276759295,-25.251308268175503,0,9,47,0,65
-48.61346859542088,-26.314573039238436,0,7,36,0,50
-49.23455295735006,-26.5763959389705,0,0,59,10,77
-49.68274835575996,-27.21560812042338,0,0,27,7,39
-49.90504054121033,-26.167630954975152,9,17,75,15,116
-49.91977753384516,-25.175946622406382,13,27,151,26,217
-50.03392519631104,-24.623990827497032,13,0,43,0,61
-50.83706539738865,-25.278621979003407,11,19,92,11,133
-51.132222219385994,-24.574590897476995,13,20,133,22,188
-52.0494094582769,-24.157064228782033,29,26,170,19,244
-50.098446929920826,-20.937148806611365,48,73,466,90,677
-52.2069898152205,-25.98625417778333,6,8,38,5,57
-54.67610349756017,-28.63776159161555,20,19,140,5,184
-54.823307096047394,-30.238308560335874,27,35,139,12,213
-51.37749934351472,-26.50853430668022,7,7,18,4,36
-51.98142082109928,-34.47056093122058,0,0,10,0,13
-47.898682877076794,-27.655910312490246,6,4,41,5,56
-47.153886656419665,-27.53636426923702,0,0,33,4,42
-47.495516361848836,-27.92495991040799,0,0,21,0,27
-48.333095864392064,-21.26915760750466,16,18,147,31,212
-48.02259766332297,-31.60842283961688,6,9,29,4,48
-51.91664243927316,-40.85165784959656,0,0,0,0,0
-48.00669857724482,-23.773084256241464,6,6,90,23,125
-48.293284485220944,-22.851275899486385,0,0,49,10,68
-49.23566424921503,-23.066538077819835,17,29,171,38,255
-48.71655690004341,-24.03808153276378,4,5,30,4,43
-48.87691069402598,-25.133632546532635,0,0,56,8,74
-47.63474234915485,-28.274048107232165,13,26,105,9,153
-53.84688057604862,-32.01525288808405,13,26,105,9,153
-44.58689844999759,-5.4552406021576365,0,0,53,9,67
-46.63946539922362,-6.286407596221974,0,0,16,6,22
-47.60174434448352,-6.2004209574431215,0,0,32,5,39
-47.74676933001513,-6.801192229050736,0,0,17,0,21
-44.607663364084864,-4.8212009858474385,13,18,193,54,278
-45.7805096171484,-6.956027185813318,0,0,0,0,3
-44.693294579122664,-6.999855440330719,0,0,0,0,17
-44.760384000336444,-7.862391464740558,0,0,95,40,145
-45.846045169254346,-7.775903446992662,4,10,134,31,179
-48.0219656446362,-8.198568565315576,0,0,73,24,102
-46.96208027112249,-8.510280621903172,0,0,0,0,14
-45.956986786819584,-8.80007959199847,0,0,43,13,62
-44.863107156648475,-9.061869005821046,0,0,84,11,104
-45.05088922280623,-10.297631790232726,0,0,11,0,15
-46.09989454363751,-9.696479060068258,0,0,51,19,76
-46.28975470814198,-10.316612023550586,9,11,87,25,132
-46.97739826597898,-9.638760492395074,0,0,70,9,84
-47.554620331088174,-9.35243856717456,0,0,21,0,21
-48.30756476431583,-9.042112820788677,0,0,16,0,16
-49.049640927121395,-8.620543611323498,0,0,46,20,69
-49.42755652021435,-8.45957851661971,5,11,111,51,178
-48.036103742375694,-10.601885099553195,4,0,68,19,91
-47.4925302785983,-10.618854887777223,0,0,49,19,76
-47.16978321458939,-10.911737453351627,0,0,43,0,47
-46.17227381145758,-11.082891136875151,0,0,29,8,44
-47.52414672469972,-4.72521748969693,7,5,74,20,106
-48.39687882167749,-4.662143973969626,0,0,17,0,31
-46.683396652738395,-5.410482152149669,0,0,37,6,48
-46.690129195235144,-11.032247787870142,0,0,17,10,33
-46.8343528136338,-7.679832714340415,0,0,17,10,33
-47.880830159588314,-7.571306703000218,0,0,17,10,33
-46.76149067558772,-6.896473695552937,0,0,17,10,33
-45.7390045293267,-6.341053230083624,0,0,17,10,33
-45.75279196097329,-5.4199120078612,0,0,17,10,33
-39.14588821695775,-3.606832651780968,0,0,0,0,0
-42.121394856753184,-6.406231395710532,11,6,195,26,238
-39.95001523214722,-6.378095300100458,0,0,0,0,3
-39.104811537712095,-6.369352498325126,14,26,303,84,427
-35.82764853873386,-4.613673425533789,0,0,23,0,29
-36.42317064029095,-6.5193139945384,0,0,29,5,40
-35.223013629948895,-6.863636260745343,0,0,18,0,23
-36.24217371709409,-7.115035040986482,0,0,77,14,99
-38.26526453363045,-7.1689963747297085,0,0,26,0,32
-39.99343733591921,-7.122391116111886,0,0,7,0,12
-42.28021130914337,-7.073837780565763,0,0,0,0,22
-43.429474894895186,-7.949391307551587,0,0,53,0,55
-42.45136833470314,-7.99437815287413,0,0,9,0,9
-41.31956325151837,-8.081030135894943,0,0,46,6,58
-40.059875068546994,-8.131795230299907,0,0,0,0,11
-39.13671135536713,-8.147515586754356,0,0,27,4,31
-38.35217788281231,-8.177114870024786,0,0,25,0,31
-37.33479139981014,-8.228102698680054,7,9,61,13,90
-35.91367186637625,-8.076786226864305,0,0,17,0,22
-34.81291211683492,-7.7874422870216105,0,0,66,12,81
-36.580382856995875,-4.952059307918702,0,0,15,0,20
-36.95697455310776,-5.122994502550584,0,0,0,0,21
-37.96150750884943,-5.403454460531903,0,0,11,0,18
-39.1149253983557,-7.141158931926108,0,0,52,0,63
-37.37929503143266,-7.181898658455356,0,0,52,0,63
-43.20998708855535,-6.41340261615794,0,0,52,0,63
-41.18042231674577,-5.580702267608703,0,0,52,0,63
-37.34649053399088,-5.2560841753285255,0,0,52,0,63
-36.201744588309495,-4.773435019961289,0,0,52,0,63
-41.58893270707875,-10.125309765442978,6,7,113,18,144
-42.731432731044,-9.72492149454498,8,7,98,11,124
-44.124518370414364,-10.540134924237805,0,0,29,7,36
-43.56367867339519,-10.685886975772421,0,0,39,8,53
-42.86080545517734,-10.902512746323376,4,0,40,0,48
-41.64504005305428,-11.197052742386102,0,6,55,8,69
-38.559901050216865,-12.004020545527139,0,0,24,0,28
-38.598812217897446,-12.826430100992123,0,0,54,23,82
-39.371083120680595,-12.677961333989654,51,38,679,46,814
-39.12583007805,-13.527197822823828,0,4,17,0,24
-41.39854402164523,-9.193605497403526,4,5,85,21,115
-40.09701171573299,-9.45355663868807,0,0,40,11,54
-39.158443397408455,-9.53183429122728,0,0,0,0,13
-38.41100107782379,-9.595168661998517,0,0,37,0,37
-38.49567464846127,-10.943029159759469,0,0,72,12,89
-39.19271535373225,-10.815730405920513,0,0,0,0,31
-40.165077661572326,-10.591738658312513,6,12,102,18,138
-39.28393437866847,-11.812463861108464,0,0,28,0,42
-40.28285811444792,-11.526783330116267,0,0,28,0,42
-37.6851460931478,-12.230594073431991,0,0,7,0,7
-36.81368311753485,-12.474437902543809,0,0,43,8,57
-36.07844153138938,-12.690742056058182,0,0,0,11,24
-35.3752252733336,-12.896245899088898,0,0,15,0,21
-34.47783455674903,-13.188017460028586,6,10,109,22,147
-33.23630726379715,-13.53481610493749,0,0,11,0,15
-36.04611780451068,-13.461556928776835,6,0,28,0,39
-36.40543807893514,-13.371234870892662,5,0,62,0,71
-37.77699096306562,-13.031380997152484,0,0,63,26,95
-38.26684720363595,-13.998428184130384,0,0,0,0,0
-37.69085440135981,-13.873912631210944,0,0,38,6,52
-37.06506285647774,-14.001910225817122,0,0,0,0,34
-36.43562096082812,-13.912252141315518,0,0,0,0,0
-34.004611047100944,-12.43461556970969,0,0,76,13,96
-35.07609485543106,-11.76681649668706,0,0,76,9,91
-35.8923374829668,-11.425604218275245,30,34,338,113,515
-36.66549289826952,-11.401821050410666,5,9,67,5,86
-37.51763773069299,-11.125897855205487,8,6,89,15,118
-35.581400678062764,-13.444129678488611,0,0,46,9,60
-36.93092018154797,-13.260354794619195,0,0,46,9,60
-34.2529525455465,-10.734731753799727,0,0,46,9,60
-42.007166175478076,-12.504242155920913,15,24,212,33,284
-41.22474622286999,-12.652970402108343,0,0,108,17,140
-40.301410907881774,-13.800968524972317,65,19,226,142,452
-41.389162037801626,-14.12336406532049,0,0,71,31,109
-42.190190038370986,-13.82860948128716,17,15,129,24,185
-41.141710823579594,-15.14316528664404,0,0,28,5,38
-41.56219242101583,-15.14943768373029,0,0,28,13,43
-41.79510693864308,-14.68293615358621,0,5,28,0,41
-42.986195295799206,-16.744739685755174,17,24,214,62,317
-42.200597495328466,-17.628653908072447,9,0,94,0,133
-41.77638193895143,-17.811242894947767,0,0,20,8,30
-41.68826610386147,-18.407795561207568,5,0,21,0,33
-41.770704791048686,-18.991831846382144,0,0,20,4,30
-41.60760705005831,-19.483271297586235,8,8,44,4,64
-42.00376644399411,-19.848149404007824,0,0,30,0,38
-41.60485913192119,-16.093486691471043,0,0,34,12,52
-41.06660142234336,-15.956192777808944,15,14,96,19,144
-41.6154248302046,-16.733049897997212,0,0,9,0,13
-41.21875518846163,-17.022599337593583,0,0,30,11,50
-40.86804267696918,-17.526899416536146,5,11,48,9,73
-41.196238840601794,-18.410631852866643,5,9,55,9,78
-41.43204808062844,-17.844876173042426,0,0,9,0,11
-41.75358269165351,-17.268512489825756,0,0,14,0,22
-41.84885451424308,-15.627285912831452,0,0,14,0,22
-42.79942462747151,-18.652332540916454,4,4,35,10,53
-44.731737295007015,-21.248634608578865,0,0,34,14,56
-43.69657338606804,-21.45917170798341,4,7,73,28,112
-42.75831971694163,-21.15146798392579,0,0,25,5,36
-42.67852893941655,-21.85187100130445,4,0,10,0,18
-43.00139044351939,-21.802677341406454,4,0,17,0,26
-43.06008861129656,-22.957620177219066,17,17,138,32,204
-42.35358678383294,-18.7585823149519,0,0,31,5,43
-42.03304552804482,-18.771096606121702,0,0,26,6,37
-42.32140754953521,-19.752880237393377,0,0,24,0,30
-42.64022748527893,-19.781825873260463,4,0,22,0,28
-42.643361092512265,-20.520586850862806,8,8,45,9,70
-43.06961496867022,-20.54963086485872,0,0,8,4,12
-43.23954117467425,-20.064393521068364,5,10,48,10,73
-43.59011681855395,-19.504207233222687,0,28,31,0,65
