x,y,Edad<5,Edad5-14,Edad15-64,Edad>64,Personas
-62.46586367815621,-25.45405179648438,0,5,12,6,23
-65.20030210348274,-26.647251078294122,5,4,51,27,87
-70.878763466767,-19.4916573831489,13,17,137,36,203
-64.29915666599959,-33.06500274167139,0,6,32,14,52
-65.03569170660931,-35.29985333535649,6,16,29,4,55
-61.4160635530724,-37.054937855801185,0,4,24,0,33
-61.403319819637225,-39.826408188372106,7,6,136,6,155
-65.81788223273408,-36.24129438170559,8,5,51,17,81
-65.40256435108994,-33.9274796854493,0,6,43,13,62
-67.22298558545205,-32.52296437067185,0,0,32,4,40
-68.18454518946278,-32.41998878421693,6,13,79,25,123
-71.48141457079774,-20.881102096782335,0,0,45,15,63
-68.66389144013372,-26.901200661540326,0,0,17,0,29
-70.91546596518076,-24.415263771318646,0,0,0,0,25
-71.25803111966388,-25.93389994945664,0,0,21,0,32
-71.96869982078721,-26.220091221474306,0,0,0,5,12
-72.45805223624396,-25.675709055468467,0,5,37,12,54
-72.99519448063326,-24.900636430079395,5,4,44,14,67
-73.1458252598074,-23.18088912380069,4,13,133,44,194
-74.39404305285674,-27.649584230585177,0,0,26,11,44
-74.70148090881064,-25.810900034787753,0,0,17,0,23
-76.02057373363618,-25.80885080828018,0,0,47,29,83
-77.76562129822543,-26.915241016667927,4,11,50,38,103
-75.17708113996461,-26.803391005125054,0,5,24,0,35
-77.15032935074194,-28.206497629460635,0,0,67,31,107
-75.00953403899572,-30.281641390480985,10,27,160,22,219
-80.67885631767432,-28.803912938144716,23,16,255,53,347
-79.95491719699879,-31.938969516688587,24,21,191,64,300
-69.27970521381498,-23.64486514716542,14,29,210,71,324
-67.3474061921871,-27.118528054131385,0,0,59,14,85
-68.26766018222987,-28.049437115389086,0,0,17,0,30
-64.35005288216526,-33.81940175591337,0,0,29,9,47
-66.46378684865178,-32.948976795246956,0,0,56,20,84
-70.66047796301362,-25.4383129768119,8,7,32,9,56
-67.54723874842108,-28.910891085000095,0,0,25,6,34
-65.93564446481672,-31.22195736470166,6,11,95,15,127
-67.01872584554974,-31.308906899923468,0,5,14,0,25
-65.98563510756125,-32.43866949211442,0,0,16,0,22
-64.52642535150164,-34.849207664242236,0,0,7,0,10
-77.61873102271674,-25.90879022485087,0,0,7,0,10
-69.81652348873034,-17.865065361024985,0,0,0,0,19
-63.20629152004169,-20.705926009599672,6,9,100,38,153
-65.1042536992785,-21.00803011926159,0,0,50,11,71
-67.20098819256425,-20.61695236446809,0,0,34,0,52
-67.72172307488322,-23.342064813100126,9,12,132,34,187
-66.88080891544203,-22.211434295629246,0,0,22,5,31
-66.91817138964363,-22.842167877390736,0,0,7,0,9
-65.90233290484393,-24.34222287928079,9,7,70,29,115
-66.07539269889912,-22.83778895262822,0,0,28,8,43
-67.30810907154996,-18.495044004728616,0,0,0,38,64
-65.37014194352699,-22.93424945770365,0,0,26,16,51
-63.99132415214783,-23.850372078616623,7,10,80,34,131
-62.76249782813308,-23.378700123347514,0,0,29,8,43
-65.2125871054698,-18.985762935785015,8,7,69,15,99
-63.45264898417875,-18.748132839402135,0,0,64,20,90
-61.37372804447326,-19.02220831813976,0,0,46,30,83
-60.1112233568028,-18.65684016656008,0,0,30,12,50
-60.59570755324497,-20.110394273706174,0,0,46,6,58
-61.84676833998879,-21.948127512405076,7,14,63,33,117
-62.69752833366129,-21.663884949222194,0,0,6,0,9
-66.00382266670948,-20.88360911031601,0,0,41,0,59
-68.28939261617056,-19.81860513295636,0,0,41,0,59
-65.01726777992974,-13.395261122955123,17,17,201,74,309
-59.53072040992795,-13.888133945060835,15,16,322,81,434
-61.698374221191855,-16.23512434913213,0,0,10,0,15
-62.21460745820069,-13.6283307645165,9,5,203,49,266
-62.23975010328356,-15.666868888868004,0,0,13,0,17
-62.2071214953436,-17.71686605180195,5,16,128,24,173
-63.54857570483683,-16.983833830959433,8,10,123,39,180
-64.53712902028911,-15.74214116046326,5,0,18,0,26
-65.24307356743006,-16.42930533075479,6,10,78,19,113
-65.1515091041754,-17.669522265290844,15,18,150,57,240
-60.38659040985297,-16.745830542721478,15,18,150,57,240
-109.34744261206366,-19.560490980145282,7,7,64,32,110
-108.49000481517193,-18.9664588822356,0,0,20,5,25
-106.73291718314096,-19.16641509501239,0,0,14,0,20
-104.91412857952407,-19.375709171447795,0,0,68,29,112
-103.28071031368233,-18.73757288373899,11,30,141,19,201
-101.34044943988681,-19.21885689584257,9,17,191,54,271
-102.28090154648488,-20.909420573476062,0,0,57,9,70
-103.46745668582035,-22.54498655357642,7,23,107,32,169
-107.37783317459993,-21.241239018228335,9,8,67,30,114
-111.88244277629123,-16.179648419218477,62,65,747,286,1160
-109.59057629578821,-21.012238000023782,5,4,52,16,77
-110.8133266769288,-21.372981498876932,0,0,9,0,13
-107.78920181393768,-23.47608154051901,0,0,28,9,37
-105.54091165605273,-15.349631792815648,0,0,98,28,130
-100.1281020993542,-17.443665414582174,0,0,38,0,73
-102.45187049490376,-16.772119353307495,0,0,8,0,15
-103.73398560724961,-17.178265524996437,0,4,26,6,36
-105.67444992133083,-17.065729147660424,7,12,71,32,122
-107.35461849215797,-17.27953779877691,0,0,124,35,168
-109.89513246928861,-17.77638610058328,14,16,155,90,275
-99.31904787954488,-20.646323025534205,5,18,116,14,153
-100.40352213264777,-21.510019392569323,0,0,34,9,51
-99.05558337101013,-23.081372952431312,0,0,78,24,113
-98.04270268532214,-25.380389430691995,6,15,81,24,126
-101.06021037136152,-22.94142580531696,0,0,46,18,74
-101.43347209682052,-24.275066454722833,5,9,75,29,118
-103.2988040870255,-25.98656281372243,100,60,604,188,952
-99.96854540785796,-27.380261883724604,0,0,26,0,37
-105.70070199181671,-27.42554488121703,30,60,453,146,689
-95.73587069060548,-20.101938093735676,9,13,109,16,147
-94.13353664869624,-22.712131954496854,8,8,72,18,106
-95.63084756029554,-23.46514063619272,14,23,166,44,247
-97.29245703340908,-18.212692260972936,0,0,16,0,30
-98.46732101185108,-18.635680016598755,0,0,44,9,59
-99.03349374938637,-19.63109298111829,0,8,38,0,55
-96.91613427548883,-21.801263229607173,4,10,34,37,85
-97.71371753987577,-22.444257969154936,5,7,67,20,99
-98.36667752086717,-17.148504521473296,0,0,18,0,21
-97.57799011191608,-16.717316105919338,0,0,18,0,21
-82.750417535215,-14.732050234976086,4,6,65,25,100
-87.33874995148861,-18.604352864779074,6,17,101,27,151
-88.55652011251426,-19.37041609579469,0,0,61,22,95
-87.29523800376818,-21.473148871926313,0,0,40,14,66
-88.4609285795662,-21.800773176264283,7,12,87,14,120
-89.74522690988297,-20.107142330814366,6,6,57,23,92
-89.65428910125613,-22.36395121626104,0,0,16,6,30
-86.82989141615438,-24.28199106121291,0,7,38,0,54
-88.32354084274165,-26.135644633537165,0,0,25,5,32
-82.762197010718,-15.966178840390711,0,0,24,9,37
-83.8037254295224,-16.352663934446994,9,17,101,31,158
-84.96621697902714,-17.10174552371968,5,7,65,18,95
-86.13801524376652,-17.82443599956134,6,16,106,42,170
-83.5461244297206,-18.966903271165375,28,22,198,63,311
-82.90422879495956,-20.904644892028436,0,0,35,16,54
-83.90463108075886,-21.223750359849085,0,0,51,0,66
-84.77432137078658,-21.905289394153726,30,32,243,49,354
-86.11149213199626,-11.881058164068556,5,4,120,48,177
-73.13309663592248,-10.890329082960326,5,5,116,29,155
-72.0403933157154,-13.572024787372433,0,7,112,29,148
-73.98748833924198,-12.6106776031212,6,8,94,20,128
-77.42316432796407,-11.77593729783901,5,8,82,16,111
-81.73421823313993,-12.40669703985101,8,14,95,33,150
-84.1816665246859,-12.689552623086836,9,15,103,47,174
-85.78619316378145,-13.39698254798703,4,0,56,0,77
-78.6266701118941,-12.254173771459154,0,0,50,8,64
-77.63065474505036,-13.336815229012194,9,13,139,35,196
-75.59576161494144,-14.661184473381928,0,0,33,16,56
-84.01264261189702,-11.07081362872415,4,6,66,15,91
-73.77583115737062,-13.868926477288996,0,0,51,21,78
-73.28671305680197,-15.442887067433281,0,0,57,23,85
-71.67440101801691,-15.894767761724566,0,0,27,7,38
-82.74410788307974,-10.813297736821761,4,7,90,20,121
-81.41703281440249,-10.544647147107211,6,11,102,14,133
-79.85958611513475,-11.110988671428396,6,9,74,46,135
-79.0042180523995,-10.311832757544781,0,0,38,0,42
-78.2427131163676,-9.97714515919419,0,0,57,6,69
-76.26773942512145,-11.280759396945431,8,8,151,25,192
-75.52810977750791,-10.764553786117029,0,0,51,14,69
-80.70634127414968,-14.248355751421728,0,0,41,10,57
-73.96551081467517,-19.57354931303334,6,18,158,49,231
-77.27139755658331,-18.9830305374363,8,17,72,25,122
-77.2107368524941,-17.345565623253904,0,0,26,6,36
-78.18964717773541,-17.104340006297843,0,0,39,10,54
-79.13008379345852,-16.36872370896728,0,0,20,0,26
-80.09550593221763,-16.16244687680885,0,0,24,0,29
-81.3406074820214,-16.61661109667361,0,0,49,26,82
-80.0942067319145,-17.313071945432462,0,0,15,6,26
-79.26572955339888,-17.1979967371989,0,0,16,0,20
-79.05001996282874,-14.465807050063697,0,0,28,0,43
-80.81279251203775,-18.528450369049448,11,11,97,28,147
-80.86802452153896,-19.555204963539268,4,4,48,12,68
-80.93833614021003,-20.57258840665066,6,15,118,16,155
-80.99192424859538,-21.656706816896488,8,15,87,17,127
-79.03026573497755,-21.093372297979553,10,18,95,19,142
-77.33466734662876,-21.05338043921811,8,12,90,24,134
-74.82761024099773,-21.514063815447738,24,17,188,23,252
-76.03694975167798,-23.092867554905737,0,0,153,54,224
-77.68930595540648,-24.416852688170056,0,0,67,24,95
-79.32777338268782,-24.066740031644997,9,9,78,23,119
-78.49954210417513,-15.135921833672644,6,4,40,15,65
-80.20765874615553,-22.817187416012924,0,0,58,13,82
-82.05741094613894,-23.669475805101257,5,13,85,22,125
-81.18657275554482,-24.571349423853977,0,0,32,9,44
-80.51888327476577,-24.77020719197042,0,0,41,14,64
-82.83571830915439,-25.553825329650437,0,0,47,16,70
-82.91088148608516,-26.427847480113602,0,0,30,0,43
-80.52085042633998,-26.42721467717577,0,0,25,0,33
-78.67992708636696,-25.72707334649828,0,4,33,9,46
-76.9355794352134,-15.872536138802282,0,0,30,14,49
-75.96646106494833,-16.26232116345336,0,0,25,0,31
-75.42742691592684,-17.932282171500862,4,13,81,27,125
-72.85478454975795,-16.958925047221154,13,7,121,36,177
-73.28569676541453,-17.994903674869605,0,4,73,33,110
-81.01290231332545,-25.853978785483235,9,5,77,15,106
-78.7704498811905,-18.799644121961457,9,5,77,15,106
-93.79370765547174,-13.406262035963929,0,0,0,0,0
-91.03427865414685,-14.695301439098635,0,7,20,12,39
-89.50136836001879,-16.343488696327487,13,12,112,48,185
-90.69720206717763,-17.127776818434498,6,10,94,17,127
-91.81158892917855,-17.91779791323226,0,0,48,0,72
-92.4533283424646,-18.98455111072713,0,0,38,9,52
-94.70348638505041,-18.38833855701297,8,18,123,33,182
-93.60457389696884,-20.085354313945032,0,0,69,18,91
-93.00956514255122,-22.21634518304933,0,0,58,24,89
-91.75129718008914,-21.6400623432688,0,0,64,18,91
-90.7919210765121,-20.861650212155062,8,17,97,34,156
-96.27777880527934,-16.766049039868566,0,0,97,59,163
-93.85115207288473,-15.970284178287326,10,15,163,51,239
-92.2467368557064,-14.764410418197848,0,0,53,32,98
-89.98990295095834,-13.092963134538207,0,0,25,18,49
-84.28731210854195,-14.384822198024102,0,0,24,0,34
-85.5103356472046,-14.664460325194575,10,11,64,31,116
-87.06306584994705,-15.00415686414833,6,10,60,20,96
-88.52299212440413,-15.384765330017505,4,8,104,49,165
-3.8048790219777797,57.826839339003854,0,0,26,0,33
-4.732634025837087,57.7373432912936,0,0,25,4,33
-5.49840582057824,57.66256304784656,0,0,13,7,20
-7.01093874017233,57.48083574830678,0,0,15,0,19
-6.7141075007480175,58.013122934515614,0,0,25,5,35
-6.418549141668755,58.62338629634808,0,0,25,5,32
-7.502170684008715,58.93680568719717,0,0,21,10,33
-7.847822016996051,58.17635034219655,0,0,25,8,33
-8.749294646691512,58.957278661014925,0,0,32,14,51
-10.36191221965713,60.03734934505953,0,0,29,18,52
-9.622005539186649,59.30540822496548,0,0,22,0,34
-14.628700420173546,60.62069611034999,0,0,17,0,27
-13.847415576312219,60.2100282739596,0,0,19,10,33
-13.040041435364833,59.81013446868697,0,0,22,6,33
-12.305152322554536,59.348688555535986,0,0,19,8,30
-11.274367473465267,59.13690011780106,0,0,9,4,13
-11.629172371227781,58.70219045262648,0,0,21,4,25
-10.598935361486046,58.46810286335724,0,0,18,10,30
-8.686873488512624,60.098210382105364,0,0,28,9,42
-9.803083934970068,58.05359903912333,0,0,15,12,32
-9.012736255622853,57.65066745421159,0,0,12,0,20
-8.215487446264493,57.19631823324952,0,0,13,11,28
-5.876628218305338,56.88525182769657,5,5,37,6,53
-4.860827552898172,56.979274946523276,0,0,27,7,40
-3.9637254126731047,57.07795089556254,0,0,32,0,43
-3.019646894568057,57.171567715608894,4,6,32,6,48
-2.765599163006047,56.52504566083745,0,0,19,9,33
-3.5740067687521657,56.43990889927113,4,5,31,8,48
-7.176228766079408,59.621322592007175,0,0,10,8,18
-4.3719009106806315,56.351789503521566,0,0,15,9,27
-5.381933116709856,56.246107988509664,0,0,34,8,48
-6.710332260004065,55.82499049315377,6,10,69,13,98
-6.8637425845604,54.87309760794603,0,0,28,6,41
-5.882997101584297,54.965566508247385,4,4,24,5,37
-2.4429943202957825,54.66619908441543,0,0,21,9,33
-3.293619590489728,54.56944819595104,0,0,24,5,34
-6.118268403011109,59.23204284034356,0,0,30,8,43
-5.164356155359593,54.36865489384582,0,0,27,7,38
-5.916762526441357,54.29439055612416,0,0,27,4,36
-4.4468953915868195,53.66498746683587,4,7,50,10,71
-2.0598516357998014,53.85115576542563,0,0,20,0,27
-1.2128350488909172,53.36620019188724,0,0,27,6,40
-2.0935625220530962,52.98171804694821,0,0,42,11,55
-3.2869172314939235,53.618704488118475,0,0,28,12,48
-3.8600249324533147,53.06857899947961,4,9,36,5,54
-2.9994407929527416,52.60685508808833,0,0,42,8,54
-5.234592997187354,58.64859544108681,0,0,32,5,42
-4.5144432173649465,58.62939193342462,0,0,36,8,47
-15.877108676309845,60.976286582709115,0,0,17,0,24
-15.469157685815349,61.35234807548735,0,0,17,0,24
4.005498750357498,59.57502167060203,11,14,113,32,170
0.9030579397550947,58.224577468259334,13,15,151,45,224
-1.7744917440175085,62.436118964086596,9,26,185,19,239
-2.294351906023656,61.50503910681918,0,0,36,14,53
-2.6781409165515244,60.992086718187664,0,0,29,9,42
-3.124739548129709,63.63885175377422,11,11,48,4,74
-3.519300535837997,63.37132342518081,5,8,39,10,62
-3.6367897808177654,63.1491711415847,7,9,36,9,61
-3.796077616753135,62.78751841090894,13,8,99,18,138
13.108811533770131,59.91722953250107,10,17,136,21,184
-5.106178720147713,62.80786752524426,0,0,8,0,12
-3.960274387979612,62.41319794088369,9,10,50,5,74
-4.0975480609995705,62.09355845034379,0,5,58,8,71
-4.749936537996426,61.80902708116134,4,8,67,8,87
-9.415549702035047,61.56685367705923,0,0,18,12,35
-8.442417454350517,61.41043110430986,0,0,25,14,44
-7.575473128625412,61.13262541633787,0,0,27,11,42
-4.756170444037694,60.87195747255992,0,0,58,0,72
-1.2559623111543847,58.696776960749105,4,8,84,17,113
-0.19222310223066644,56.88066273062377,0,0,38,0,54
9.66497620712432,49.75674653372083,6,9,52,12,79
-0.7467934960504922,54.5567633909622,0,0,14,0,27
-0.8841185066720282,55.94091404261275,0,0,37,25,67
-1.064583619721011,57.14531311086739,0,0,29,8,45
-2.1024920129896922,58.74795168308694,0,6,34,0,46
-2.7288970452175496,59.35647740309486,0,0,33,6,43
-3.890666706896601,60.07808176833491,0,0,29,6,41
-5.072178947018145,60.41830461327991,0,5,26,5,36
-6.688049362717768,60.40708706040759,0,0,20,7,29
9.028096338207154,49.45333024146968,0,0,17,0,29
-5.889287469881239,59.98705179717264,0,0,10,0,17
-5.214024291760225,59.78057172668283,0,0,29,7,38
-4.261143265965038,59.48351498133978,0,0,33,0,40
-3.353766574389059,58.95259748291857,0,0,37,4,46
-2.699868184033628,58.3094127440161,0,8,37,0,53
-1.9304322626351667,57.04565653537874,0,0,32,8,45
7.002992047725748,51.82881215023654,13,10,128,16,167
-1.7088551242494956,55.725143618565696,0,4,50,14,68
-1.4916307767843446,54.55471094306732,0,0,12,5,20
6.356675744527967,50.3592497742759,5,0,20,0,29
5.84124739166534,49.66898466228897,13,5,32,0,50
3.9136470030008255,54.511528925561706,56,44,506,37,643
6.744815911082062,49.92345300787838,0,0,14,13,27
-3.209845051735442,59.834417732921565,0,0,14,13,27
-5.682313357734038,60.598850748270436,0,0,14,13,27
-4.778595180388483,63.484316074534355,0,0,14,13,27
3.278085099704258,68.1188256651192,0,0,14,13,27
-0.30794254086040573,52.99951367715012,0,0,24,4,33
-0.7705228782361823,50.25186875982837,0,0,42,7,56
1.1876999432494832,50.41622692175963,0,0,28,6,34
2.1293926154068976,50.293074306757624,0,0,21,0,32
3.3673752241515302,50.10617938390401,0,5,16,9,30
4.078097613369875,49.35150904226188,0,0,24,0,35
3.0890919040992357,49.48071038360301,0,0,37,7,54
1.9205180461132936,49.5648349651207,0,0,22,11,37
0.9583158364007827,49.709521297322524,0,0,42,8,55
0.08377614004896425,49.30216655795586,0,0,0,0,0
-0.8693291058466968,49.43112828805152,0,0,29,7,40
-1.0324194701476268,48.66914475777923,0,0,29,10,45
-0.07638147164874153,48.55500200356357,0,0,27,4,37
2.86798600240558,48.758509551081865,0,0,34,7,46
3.8709832865879026,48.60976861486055,0,0,18,0,29
5.0487214179416195,48.71137951479953,15,0,43,0,70
5.968851465758631,48.48202304933914,0,16,31,0,61
6.894912432819774,48.32021369638951,0,0,13,0,22
7.768071747841762,48.124499229883725,0,0,14,0,17
9.46077780494584,48.31905104056629,0,13,68,0,95
2.778803313949758,51.51098486681571,5,7,60,14,86
10.962767056094583,47.83400411777846,5,7,25,0,37
9.319464739647819,47.64271270483774,12,0,35,0,51
7.699750895194221,47.47322818260671,0,0,21,0,34
6.846735568878366,47.634798459133236,12,0,34,0,58
5.907329318154158,47.61335506276776,0,8,21,0,34
4.937760570612529,47.6723961698485,5,4,18,0,27
3.897240794158569,47.82303300422107,0,0,38,6,51
1.8128867960041695,51.40380701486929,0,0,25,15,47
8.618854941119999,46.946494410910056,0,0,25,7,38
9.612948426261205,46.986730003377694,0,0,20,8,31
10.532182675777598,47.08351884623275,0,0,26,7,38
11.32686587100125,46.71539223529608,0,0,35,0,48
10.467895665849369,46.36969907941332,4,8,27,5,44
9.624609654955545,46.25379863335274,0,0,34,5,46
8.01064954399471,46.18587561627668,6,4,42,4,56
4.742292842865354,45.76256061917211,0,0,0,0,0
5.648757535638666,45.746249754542276,9,18,33,0,60
6.623980782888227,45.68098334828281,0,0,24,0,39
1.0329063618927043,51.452268372840216,7,5,46,14,72
7.669054773172681,45.5245325387192,0,11,20,0,38
5.537895862938639,46.7822022698115,5,5,44,8,62
8.5414798636881,45.47438601284785,0,4,25,6,35
9.471534732807802,45.49431414520272,5,4,25,7,41
10.413672445364016,45.712529113557935,0,0,6,0,11
11.17822507989449,45.141567173578466,7,12,77,22,118
10.327783319711784,44.6959081880559,0,0,0,0,11
9.527734490189305,44.77632761127369,5,5,45,6,61
8.57352368981372,44.74313565810676,0,0,26,9,38
0.25638103301206455,52.2496712327861,0,4,21,9,34
6.704067008373974,44.93372568723626,0,0,0,0,0
5.656483480070481,44.933817074726534,8,4,19,0,31
-0.7491329317840538,43.96137497924155,74,63,593,60,790
-3.563365180054396,51.86392902026231,0,0,37,0,45
-4.275785304853129,52.38445842108794,0,6,25,7,38
-5.6099550026186185,52.9938738241288,0,0,23,6,35
-6.3366372254691505,53.494670946108805,0,0,20,0,26
-7.200855077035374,53.848670532379984,4,6,39,7,56
-0.9146544548386232,52.574107058638894,0,0,17,0,24
-7.905603739513511,54.29783527854518,0,0,34,9,50
-7.834970989634725,53.27038909448103,0,0,22,6,33
-6.985058935472279,52.933915740116966,6,5,41,7,59
-6.258159271868956,52.44124642589322,0,0,18,0,28
-4.874344987400954,51.794726288578616,0,9,36,0,50
-4.152063096208472,51.29569355182713,4,9,31,5,49
-3.490213058525914,50.77566672291447,4,4,37,5,50
-2.198348153877835,52.24709641037371,0,0,0,0,19
-44.918676298928006,37.94969767603248,0,0,0,0,2
-38.94083280205164,36.994092265673565,0,14,58,0,87
-36.39626744387544,31.772119194706562,11,11,185,57,264
-38.92152798736445,30.848658764214754,6,16,129,65,216
-42.8052296383066,32.48743897950407,0,0,11,0,11
-38.80774651916475,26.03519569599029,8,5,68,13,94
-39.536477118088534,44.45646890465963,0,0,54,0,54
-23.438358593877517,35.33642503569307,12,6,206,120,344
-38.21151463362156,42.31278963113912,4,21,50,0,75
-39.67648806613113,41.70765024831668,0,20,45,0,70
-41.258461013044226,41.35785886848057,0,0,72,0,76
-39.92066570201144,40.77018094846184,9,5,30,0,44
-40.08973136911392,40.167406023566684,0,0,0,0,36
-30.920755831539747,31.156965642298694,0,0,0,0,13
-23.26002703735865,27.607183115675106,21,16,146,20,203
-24.974885579996826,28.138208936256877,0,0,52,26,83
-26.677666164431795,28.67718101232453,4,5,51,25,85
-28.37083266169523,29.214359682093193,0,4,42,14,60
-30.077543751042583,29.74803495931497,0,0,70,24,106
-31.773902694858624,30.281115512738467,12,21,185,58,276
-33.12825994466969,30.70712645100479,0,0,38,12,58
-33.94864847901194,30.962614868915892,0,0,19,0,28
-34.27585687407137,29.37087496484724,6,11,175,20,212
-26.088980165730106,30.171866664116603,0,60,192,0,280
-33.06825080072749,29.118846282649425,0,0,43,12,62
-32.109506943921595,29.010865643587515,9,11,76,21,117
-30.734396546760358,28.388530441093852,8,12,70,28,118
-29.395315049262642,28.38114683193067,0,0,0,0,18
-28.746722517608713,27.761445616347157,0,0,50,10,66
-27.73733337056671,27.728293145556304,0,0,23,14,45
-27.548431774182387,26.91037562212646,4,5,37,15,61
-26.79550994423156,27.194558668635803,0,0,17,0,22
-26.81394612675387,27.66632585738264,0,0,33,5,43
-25.63660577537205,26.790609363506977,4,5,52,14,75
-23.646787144993947,29.45764344122543,0,51,153,0,225
-23.92748953877984,26.256083635785714,7,10,67,20,104
-22.24639117945886,25.723178018701365,0,0,36,6,50
-20.54406681255371,25.183030693878994,16,5,38,16,75
-18.854084475193357,24.646448034941056,0,0,76,37,122
-19.298300823781908,23.610740479166388,0,0,23,19,50
-19.62024211281614,22.95470386275189,0,0,14,4,22
-21.369971368765206,23.50244234365023,0,0,32,13,51
-21.05447155434494,24.14936697006255,7,4,44,10,65
-22.755104350862702,24.682702976217403,5,6,49,9,69
-23.076593516355054,24.038823971393647,0,0,23,10,37
-20.974534439993974,28.677187053212815,0,75,188,0,287
-24.763644380614554,24.56830521951335,0,0,42,5,52
-24.44422436681363,25.216292206649456,0,8,37,0,51
-26.298150916809405,25.43232959104282,4,10,72,20,106
-27.855156634022187,26.288972806441897,8,9,62,11,90
-28.171120096813524,25.63621515467397,4,11,59,6,80
-31.240472287288,27.354996857681474,4,8,50,15,77
-31.56117588475394,26.707143371735654,5,5,36,13,59
-33.23446829336547,27.239680845558688,0,0,28,0,38
-32.91562322573063,27.883207250663194,0,0,24,12,41
-17.10715089478187,27.559611133162864,100,114,393,9,616
-18.2185544629346,26.008120672417284,8,9,64,21,102
